LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE,COUNTRY
AUT,CPI,TOT,AGRWTH,M,2010-01,1.219512,Austria
AUT,CPI,TOT,AGRWTH,M,2010-02,1.028037,Austria
AUT,CPI,TOT,AGRWTH,M,2010-03,1.958955,Austria
AUT,CPI,TOT,AGRWTH,M,2010-04,2.048417,Austria
AUT,CPI,TOT,AGRWTH,M,2010-05,1.85701,Austria
AUT,CPI,TOT,AGRWTH,M,2010-06,1.951673,Austria
AUT,CPI,TOT,AGRWTH,M,2010-07,1.863933,Austria
AUT,CPI,TOT,AGRWTH,M,2010-08,1.671309,Austria
AUT,CPI,TOT,AGRWTH,M,2010-09,1.855288,Austria
AUT,CPI,TOT,AGRWTH,M,2010-10,2.133581,Austria
AUT,CPI,TOT,AGRWTH,M,2010-11,1.851852,Austria
AUT,CPI,TOT,AGRWTH,M,2010-12,2.310536,Austria
AUT,CPI,TOT,AGRWTH,M,2011-01,2.502317,Austria
AUT,CPI,TOT,AGRWTH,M,2011-02,3.021771,Austria
AUT,CPI,TOT,AGRWTH,M,2011-03,3.09295,Austria
AUT,CPI,TOT,AGRWTH,M,2011-04,3.310327,Austria
AUT,CPI,TOT,AGRWTH,M,2011-05,3.315974,Austria
AUT,CPI,TOT,AGRWTH,M,2011-06,3.315974,Austria
AUT,CPI,TOT,AGRWTH,M,2011-07,3.4937,Austria
AUT,CPI,TOT,AGRWTH,M,2011-08,3.504679,Austria
AUT,CPI,TOT,AGRWTH,M,2011-09,3.620805,Austria
AUT,CPI,TOT,AGRWTH,M,2011-10,3.437919,Austria
AUT,CPI,TOT,AGRWTH,M,2011-11,3.631503,Austria
AUT,CPI,TOT,AGRWTH,M,2011-12,3.174041,Austria
AUT,CPI,TOT,AGRWTH,M,2012-01,2.772277,Austria
AUT,CPI,TOT,AGRWTH,M,2012-02,2.556539,Austria
AUT,CPI,TOT,AGRWTH,M,2012-03,2.429543,Austria
AUT,CPI,TOT,AGRWTH,M,2012-04,2.321083,Austria
AUT,CPI,TOT,AGRWTH,M,2012-05,2.125604,Austria
AUT,CPI,TOT,AGRWTH,M,2012-06,2.222222,Austria
AUT,CPI,TOT,AGRWTH,M,2012-07,2.129719,Austria
AUT,CPI,TOT,AGRWTH,M,2012-08,2.222222,Austria
AUT,CPI,TOT,AGRWTH,M,2012-09,2.694899,Austria
AUT,CPI,TOT,AGRWTH,M,2012-10,2.788461,Austria
AUT,CPI,TOT,AGRWTH,M,2012-11,2.785783,Austria
AUT,CPI,TOT,AGRWTH,M,2012-12,2.780441,Austria
AUT,CPI,TOT,AGRWTH,M,2013-01,2.697495,Austria
AUT,CPI,TOT,AGRWTH,M,2013-02,2.492809,Austria
AUT,CPI,TOT,AGRWTH,M,2013-03,2.27704,Austria
AUT,CPI,TOT,AGRWTH,M,2013-04,1.984877,Austria
AUT,CPI,TOT,AGRWTH,M,2013-05,2.270577,Austria
AUT,CPI,TOT,AGRWTH,M,2013-06,2.173913,Austria
AUT,CPI,TOT,AGRWTH,M,2013-07,1.990521,Austria
AUT,CPI,TOT,AGRWTH,M,2013-08,1.795841,Austria
AUT,CPI,TOT,AGRWTH,M,2013-09,1.686973,Austria
AUT,CPI,TOT,AGRWTH,M,2013-10,1.403181,Austria
AUT,CPI,TOT,AGRWTH,M,2013-11,1.401869,Austria
AUT,CPI,TOT,AGRWTH,M,2013-12,1.865672,Austria
AUT,CPI,TOT,AGRWTH,M,2014-01,1.594747,Austria
AUT,CPI,TOT,AGRWTH,M,2014-02,1.496726,Austria
AUT,CPI,TOT,AGRWTH,M,2014-03,1.669759,Austria
AUT,CPI,TOT,AGRWTH,M,2014-04,1.668211,Austria
AUT,CPI,TOT,AGRWTH,M,2014-05,1.757632,Austria
AUT,CPI,TOT,AGRWTH,M,2014-06,1.850139,Austria
AUT,CPI,TOT,AGRWTH,M,2014-07,1.765799,Austria
AUT,CPI,TOT,AGRWTH,M,2014-08,1.671309,Austria
AUT,CPI,TOT,AGRWTH,M,2014-09,1.56682,Austria
AUT,CPI,TOT,AGRWTH,M,2014-10,1.568266,Austria
AUT,CPI,TOT,AGRWTH,M,2014-11,1.658986,Austria
AUT,CPI,TOT,AGRWTH,M,2014-12,1.007326,Austria
AUT,CPI,TOT,AGRWTH,M,2015-01,0.7386888,Austria
AUT,CPI,TOT,AGRWTH,M,2015-02,0.8589376,Austria
AUT,CPI,TOT,AGRWTH,M,2015-03,0.9571964,Austria
AUT,CPI,TOT,AGRWTH,M,2015-04,1.066896,Austria
AUT,CPI,TOT,AGRWTH,M,2015-05,0.9924396,Austria
AUT,CPI,TOT,AGRWTH,M,2015-06,1.00121,Austria
AUT,CPI,TOT,AGRWTH,M,2015-07,1.150444,Austria
AUT,CPI,TOT,AGRWTH,M,2015-08,0.9483453,Austria
AUT,CPI,TOT,AGRWTH,M,2015-09,0.7087427,Austria
AUT,CPI,TOT,AGRWTH,M,2015-10,0.6997142,Austria
AUT,CPI,TOT,AGRWTH,M,2015-11,0.6174383,Austria
AUT,CPI,TOT,AGRWTH,M,2015-12,1.018704,Austria
AUT,CPI,TOT,AGRWTH,M,2016-01,1.217039,Austria
AUT,CPI,TOT,AGRWTH,M,2016-02,1.011122,Austria
AUT,CPI,TOT,AGRWTH,M,2016-03,0.7,Austria
AUT,CPI,TOT,AGRWTH,M,2016-04,0.499002,Austria
AUT,CPI,TOT,AGRWTH,M,2016-05,0.5976096,Austria
AUT,CPI,TOT,AGRWTH,M,2016-06,0.5970149,Austria
AUT,CPI,TOT,AGRWTH,M,2016-07,0.5994006,Austria
AUT,CPI,TOT,AGRWTH,M,2016-08,0.6006006,Austria
AUT,CPI,TOT,AGRWTH,M,2016-09,0.8973081,Austria
AUT,CPI,TOT,AGRWTH,M,2016-10,1.297405,Austria
AUT,CPI,TOT,AGRWTH,M,2016-11,1.296112,Austria
AUT,CPI,TOT,AGRWTH,M,2016-12,1.390268,Austria
AUT,CPI,TOT,AGRWTH,M,2017-01,2.004008,Austria
AUT,CPI,TOT,AGRWTH,M,2017-02,2.202202,Austria
AUT,CPI,TOT,AGRWTH,M,2017-03,1.886792,Austria
AUT,CPI,TOT,AGRWTH,M,2017-04,2.085402,Austria
AUT,CPI,TOT,AGRWTH,M,2017-05,1.881188,Austria
AUT,CPI,TOT,AGRWTH,M,2017-06,1.879327,Austria
AUT,CPI,TOT,AGRWTH,M,2017-07,1.986097,Austria
AUT,CPI,TOT,AGRWTH,M,2017-08,2.089552,Austria
AUT,CPI,TOT,AGRWTH,M,2017-09,2.371542,Austria
AUT,CPI,TOT,AGRWTH,M,2017-10,2.167488,Austria
AUT,CPI,TOT,AGRWTH,M,2017-11,2.26378,Austria
AUT,CPI,TOT,AGRWTH,M,2017-12,2.15475,Austria
AUT,CPI,TOT,AGRWTH,M,2018-01,1.768173,Austria
AUT,CPI,TOT,AGRWTH,M,2018-02,1.762977,Austria
AUT,CPI,TOT,AGRWTH,M,2018-03,1.851852,Austria
AUT,CPI,TOT,AGRWTH,M,2018-04,1.848249,Austria
AUT,CPI,TOT,AGRWTH,M,2018-05,1.943635,Austria
AUT,CPI,TOT,AGRWTH,M,2018-06,2.038835,Austria
AUT,CPI,TOT,AGRWTH,M,2018-07,2.142162,Austria
AUT,CPI,TOT,AGRWTH,M,2018-08,2.241715,Austria
AUT,CPI,TOT,AGRWTH,M,2018-09,2.027027,Austria
AUT,CPI,TOT,AGRWTH,M,2018-10,2.217936,Austria
AUT,CPI,TOT,AGRWTH,M,2018-11,2.213667,Austria
AUT,CPI,TOT,AGRWTH,M,2018-12,1.917546,Austria
AUT,CPI,TOT,AGRWTH,M,2019-01,1.833977,Austria
AUT,CPI,TOT,AGRWTH,M,2019-02,1.539942,Austria
AUT,CPI,TOT,AGRWTH,M,2019-03,1.818182,Austria
AUT,CPI,TOT,AGRWTH,M,2019-04,1.719198,Austria
AUT,CPI,TOT,AGRWTH,M,2019-05,1.71592,Austria
AUT,CPI,TOT,AGRWTH,M,2019-06,1.617507,Austria
AUT,CPI,TOT,AGRWTH,M,2019-07,1.429933,Austria
AUT,CPI,TOT,AGRWTH,M,2019-08,1.525262,Austria
AUT,CPI,TOT,AGRWTH,M,2019-09,1.229896,Austria
AUT,CPI,TOT,AGRWTH,M,2019-10,1.132075,Austria
AUT,CPI,TOT,AGRWTH,M,2019-11,1.129943,Austria
AUT,CPI,TOT,AGRWTH,M,2019-12,1.693321,Austria
AUT,CPI,TOT,AGRWTH,M,2020-01,1.990521,Austria
AUT,CPI,TOT,AGRWTH,M,2020-02,2.093024,Austria
AUT,CPI,TOT,AGRWTH,M,2020-03,1.534364,Austria
AUT,CPI,TOT,AGRWTH,M,2020-04,1.439026,Austria
AUT,CPI,TOT,AGRWTH,M,2020-05,0.6407859,Austria
AUT,CPI,TOT,AGRWTH,M,2020-06,1.05283,Austria
AUT,CPI,TOT,AGRWTH,M,2020-07,1.636,Austria
AUT,CPI,TOT,AGRWTH,M,2020-08,1.337486,Austria
AUT,CPI,TOT,AGRWTH,M,2020-09,1.26821,Austria
AUT,CPI,TOT,AGRWTH,M,2020-10,1.281032,Austria
AUT,CPI,TOT,AGRWTH,M,2020-11,1.193116,Austria
AUT,CPI,TOT,AGRWTH,M,2020-12,1.138068,Austria
AUT,CPI,TOT,AGRWTH,M,2021-01,0.8040201,Austria
AUT,CPI,TOT,AGRWTH,M,2021-02,1.204819,Austria
AUT,CPI,TOT,AGRWTH,M,2021-03,2.002002,Austria
AUT,CPI,TOT,AGRWTH,M,2021-04,1.901902,Austria
AUT,CPI,TOT,AGRWTH,M,2021-05,2.819738,Austria
AUT,CPI,TOT,AGRWTH,M,2021-06,2.805611,Austria
AUT,CPI,TOT,AGRWTH,M,2021-07,2.9,Austria
AUT,CPI,TOT,AGRWTH,M,2021-08,3.206413,Austria
AUT,CPI,TOT,AGRWTH,M,2021-09,3.293413,Austria
AUT,CPI,TOT,AGRWTH,M,2021-10,3.685259,Austria
AUT,CPI,TOT,AGRWTH,M,2021-11,4.278607,Austria
AUT,CPI,TOT,AGRWTH,M,2021-12,4.253215,Austria
AUT,CPI,TOT,AGRWTH,M,2022-01,4.985045,Austria
AUT,CPI,TOT,AGRWTH,M,2022-02,5.753968,Austria
AUT,CPI,TOT,AGRWTH,M,2022-03,6.771345,Austria
AUT,CPI,TOT,AGRWTH,M,2022-04,7.170923,Austria
AUT,CPI,TOT,AGRWTH,M,2022-05,7.737512,Austria
AUT,CPI,TOT,AGRWTH,M,2022-06,8.674464,Austria
AUT,CPI,TOT,AGRWTH,M,2022-07,9.426628,Austria
AUT,CPI,TOT,AGRWTH,M,2022-08,9.320389,Austria
BEL,CPI,TOT,AGRWTH,M,2010-01,0.6155199,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-02,0.7010626,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-03,1.652528,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-04,1.791996,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-05,2.277478,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-06,2.458113,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-07,2.570042,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-08,2.320211,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-09,2.910695,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-10,3.008596,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-11,2.868762,Belgium
BEL,CPI,TOT,AGRWTH,M,2010-12,3.105454,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-01,3.222635,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-02,3.383009,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-03,3.522272,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-04,3.412896,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-05,3.345525,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-06,3.679398,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-07,3.753092,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-08,3.600215,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-09,3.556889,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-10,3.573339,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-11,3.846565,Belgium
BEL,CPI,TOT,AGRWTH,M,2011-12,3.480204,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-01,3.65118,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-02,3.661616,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-03,3.360553,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-04,3.185379,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-05,2.810451,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-06,2.251738,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-07,2.321725,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-08,2.852697,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-09,2.751914,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-10,2.778639,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-11,2.263607,Belgium
BEL,CPI,TOT,AGRWTH,M,2012-12,2.231822,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-01,1.460078,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-02,1.187576,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-03,1.11415,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-04,1.002024,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-05,1.18457,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-06,1.593262,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-07,1.509319,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-08,1.008573,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-09,0.8960934,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-10,0.6331658,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-11,0.8149713,Belgium
BEL,CPI,TOT,AGRWTH,M,2013-12,0.9657947,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-01,1.137164,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-02,0.9730163,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-03,0.8915156,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-04,0.6213048,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-05,0.3602161,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-06,0.2697033,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-07,0.3392875,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-08,0.01997004,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-09,-0.1197485,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-10,0.08988315,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-11,-0.1097804,Belgium
BEL,CPI,TOT,AGRWTH,M,2014-12,-0.3786369,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-01,-0.6467662,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-02,-0.3973773,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-03,-0.3971406,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-04,0.2888159,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-05,0.5583251,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-06,0.627615,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-07,0.4574838,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-08,0.9084556,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-09,1.059047,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-10,1.27719,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-11,1.518633,Belgium
BEL,CPI,TOT,AGRWTH,M,2015-12,1.5003,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-01,1.742614,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-02,1.386395,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-03,2.242823,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-04,2.03575,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-05,2.201071,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-06,2.158202,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-07,2.277002,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-08,2.156708,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-09,1.868512,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-10,1.812808,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-11,1.771479,Belgium
BEL,CPI,TOT,AGRWTH,M,2016-12,2.029957,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-01,2.647898,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-02,2.970979,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-03,2.281369,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-04,2.277372,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-05,1.862631,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-06,1.598992,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-07,1.781047,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-08,1.898121,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-09,2.008929,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-10,2.003097,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-11,2.069432,Belgium
BEL,CPI,TOT,AGRWTH,M,2017-12,2.134441,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-01,1.706943,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-02,1.480845,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-03,1.391669,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-04,1.522505,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-05,1.819048,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-06,2.079359,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-07,2.168331,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-08,2.24292,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-09,2.349919,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-10,2.751162,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-11,2.775936,Belgium
BEL,CPI,TOT,AGRWTH,M,2018-12,2.335697,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-01,1.98944,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-02,2.165317,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-03,2.331485,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-04,2.080795,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-05,1.88944,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-06,1.728649,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-07,1.424183,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-08,1.264176,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-09,0.7994051,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-10,0.4801034,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-11,0.3871681,Belgium
BEL,CPI,TOT,AGRWTH,M,2019-12,0.7577158,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-01,1.405195,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-02,1.096572,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-03,0.6247129,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-04,0.5692774,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-05,0.4773708,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-06,0.5970423,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-07,0.7342144,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-08,0.8169635,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-09,0.9037256,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-10,0.74428,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-11,0.5142332,Belgium
BEL,CPI,TOT,AGRWTH,M,2020-12,0.4126926,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-01,0.2552648,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-02,0.455747,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-03,0.8947321,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-04,1.232539,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-05,1.461855,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-06,1.625274,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-07,2.268586,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-08,2.731494,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-09,2.860537,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-10,4.159066,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-11,5.636762,Belgium
BEL,CPI,TOT,AGRWTH,M,2021-12,5.708284,Belgium
BEL,CPI,TOT,AGRWTH,M,2022-01,7.59298,Belgium
BEL,CPI,TOT,AGRWTH,M,2022-02,8.039198,Belgium
BEL,CPI,TOT,AGRWTH,M,2022-03,8.30694,Belgium
BEL,CPI,TOT,AGRWTH,M,2022-04,8.306277,Belgium
BEL,CPI,TOT,AGRWTH,M,2022-05,8.968933,Belgium
BEL,CPI,TOT,AGRWTH,M,2022-06,9.649595,Belgium
BEL,CPI,TOT,AGRWTH,M,2022-07,9.621381,Belgium
BEL,CPI,TOT,AGRWTH,M,2022-08,9.944163,Belgium
CAN,CPI,TOT,AGRWTH,M,2010-01,1.858407,Canada
CAN,CPI,TOT,AGRWTH,M,2010-02,1.581722,Canada
CAN,CPI,TOT,AGRWTH,M,2010-03,1.403509,Canada
CAN,CPI,TOT,AGRWTH,M,2010-04,1.843723,Canada
CAN,CPI,TOT,AGRWTH,M,2010-05,1.394943,Canada
CAN,CPI,TOT,AGRWTH,M,2010-06,0.9556907,Canada
CAN,CPI,TOT,AGRWTH,M,2010-07,1.830863,Canada
CAN,CPI,TOT,AGRWTH,M,2010-08,1.743679,Canada
CAN,CPI,TOT,AGRWTH,M,2010-09,1.918047,Canada
CAN,CPI,TOT,AGRWTH,M,2010-10,2.443281,Canada
CAN,CPI,TOT,AGRWTH,M,2010-11,1.996528,Canada
CAN,CPI,TOT,AGRWTH,M,2010-12,2.351916,Canada
CAN,CPI,TOT,AGRWTH,M,2011-01,2.345786,Canada
CAN,CPI,TOT,AGRWTH,M,2011-02,2.16263,Canada
CAN,CPI,TOT,AGRWTH,M,2011-03,3.287197,Canada
CAN,CPI,TOT,AGRWTH,M,2011-04,3.275862,Canada
CAN,CPI,TOT,AGRWTH,M,2011-05,3.697335,Canada
CAN,CPI,TOT,AGRWTH,M,2011-06,3.098107,Canada
CAN,CPI,TOT,AGRWTH,M,2011-07,2.739726,Canada
CAN,CPI,TOT,AGRWTH,M,2011-08,3.084833,Canada
CAN,CPI,TOT,AGRWTH,M,2011-09,3.165098,Canada
CAN,CPI,TOT,AGRWTH,M,2011-10,2.896082,Canada
CAN,CPI,TOT,AGRWTH,M,2011-11,2.893617,Canada
CAN,CPI,TOT,AGRWTH,M,2011-12,2.297872,Canada
CAN,CPI,TOT,AGRWTH,M,2012-01,2.4618,Canada
CAN,CPI,TOT,AGRWTH,M,2012-02,2.624894,Canada
CAN,CPI,TOT,AGRWTH,M,2012-03,1.926298,Canada
CAN,CPI,TOT,AGRWTH,M,2012-04,2.003339,Canada
CAN,CPI,TOT,AGRWTH,M,2012-05,1.243781,Canada
CAN,CPI,TOT,AGRWTH,M,2012-06,1.502504,Canada
CAN,CPI,TOT,AGRWTH,M,2012-07,1.25,Canada
CAN,CPI,TOT,AGRWTH,M,2012-08,1.246883,Canada
CAN,CPI,TOT,AGRWTH,M,2012-09,1.160862,Canada
CAN,CPI,TOT,AGRWTH,M,2012-10,1.15894,Canada
CAN,CPI,TOT,AGRWTH,M,2012-11,0.8271298,Canada
CAN,CPI,TOT,AGRWTH,M,2012-12,0.8319467,Canada
CAN,CPI,TOT,AGRWTH,M,2013-01,0.4971002,Canada
CAN,CPI,TOT,AGRWTH,M,2013-02,1.237624,Canada
CAN,CPI,TOT,AGRWTH,M,2013-03,0.9860312,Canada
CAN,CPI,TOT,AGRWTH,M,2013-04,0.4091653,Canada
CAN,CPI,TOT,AGRWTH,M,2013-05,0.7371007,Canada
CAN,CPI,TOT,AGRWTH,M,2013-06,1.151316,Canada
CAN,CPI,TOT,AGRWTH,M,2013-07,1.316872,Canada
CAN,CPI,TOT,AGRWTH,M,2013-08,1.067323,Canada
CAN,CPI,TOT,AGRWTH,M,2013-09,1.065574,Canada
CAN,CPI,TOT,AGRWTH,M,2013-10,0.6546645,Canada
CAN,CPI,TOT,AGRWTH,M,2013-11,0.902379,Canada
CAN,CPI,TOT,AGRWTH,M,2013-12,1.237624,Canada
CAN,CPI,TOT,AGRWTH,M,2014-01,1.483924,Canada
CAN,CPI,TOT,AGRWTH,M,2014-02,1.140994,Canada
CAN,CPI,TOT,AGRWTH,M,2014-03,1.545972,Canada
CAN,CPI,TOT,AGRWTH,M,2014-04,2.03749,Canada
CAN,CPI,TOT,AGRWTH,M,2014-05,2.276423,Canada
CAN,CPI,TOT,AGRWTH,M,2014-06,2.357723,Canada
CAN,CPI,TOT,AGRWTH,M,2014-07,2.112104,Canada
CAN,CPI,TOT,AGRWTH,M,2014-08,2.112104,Canada
CAN,CPI,TOT,AGRWTH,M,2014-09,2.027575,Canada
CAN,CPI,TOT,AGRWTH,M,2014-10,2.357723,Canada
CAN,CPI,TOT,AGRWTH,M,2014-11,1.95122,Canada
CAN,CPI,TOT,AGRWTH,M,2014-12,1.466993,Canada
CAN,CPI,TOT,AGRWTH,M,2015-01,0.9748172,Canada
CAN,CPI,TOT,AGRWTH,M,2015-02,1.047542,Canada
CAN,CPI,TOT,AGRWTH,M,2015-03,1.201923,Canada
CAN,CPI,TOT,AGRWTH,M,2015-04,0.798722,Canada
CAN,CPI,TOT,AGRWTH,M,2015-05,0.8744038,Canada
CAN,CPI,TOT,AGRWTH,M,2015-06,1.032565,Canada
CAN,CPI,TOT,AGRWTH,M,2015-07,1.272872,Canada
CAN,CPI,TOT,AGRWTH,M,2015-08,1.272872,Canada
CAN,CPI,TOT,AGRWTH,M,2015-09,1.033386,Canada
CAN,CPI,TOT,AGRWTH,M,2015-10,1.032565,Canada
CAN,CPI,TOT,AGRWTH,M,2015-11,1.355662,Canada
CAN,CPI,TOT,AGRWTH,M,2015-12,1.606426,Canada
CAN,CPI,TOT,AGRWTH,M,2016-01,2.011263,Canada
CAN,CPI,TOT,AGRWTH,M,2016-02,1.355662,Canada
CAN,CPI,TOT,AGRWTH,M,2016-03,1.266825,Canada
CAN,CPI,TOT,AGRWTH,M,2016-04,1.664025,Canada
CAN,CPI,TOT,AGRWTH,M,2016-05,1.497242,Canada
CAN,CPI,TOT,AGRWTH,M,2016-06,1.493711,Canada
CAN,CPI,TOT,AGRWTH,M,2016-07,1.256873,Canada
CAN,CPI,TOT,AGRWTH,M,2016-08,1.099764,Canada
CAN,CPI,TOT,AGRWTH,M,2016-09,1.33753,Canada
CAN,CPI,TOT,AGRWTH,M,2016-10,1.493711,Canada
CAN,CPI,TOT,AGRWTH,M,2016-11,1.180173,Canada
CAN,CPI,TOT,AGRWTH,M,2016-12,1.501976,Canada
CAN,CPI,TOT,AGRWTH,M,2017-01,2.129338,Canada
CAN,CPI,TOT,AGRWTH,M,2017-02,2.045633,Canada
CAN,CPI,TOT,AGRWTH,M,2017-03,1.563722,Canada
CAN,CPI,TOT,AGRWTH,M,2017-04,1.636789,Canada
