LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE,COUNTRY
JPN,CPI,TOT,AGRWTH,A,2004,-0.008333334,Japan
JPN,CPI,TOT,AGRWTH,A,2005,-0.2833333,Japan
JPN,CPI,TOT,AGRWTH,A,2006,0.2416667,Japan
JPN,CPI,TOT,AGRWTH,A,2007,0.05833333,Japan
JPN,CPI,TOT,AGRWTH,A,2008,1.383333,Japan
JPN,CPI,TOT,AGRWTH,A,2009,-1.341667,Japan
JPN,CPI,TOT,AGRWTH,A,2010,-0.7,Japan
JPN,CPI,TOT,AGRWTH,A,2011,-0.275,Japan
JPN,CPI,TOT,AGRWTH,A,2012,-0.04166667,Japan
JPN,CPI,TOT,AGRWTH,A,2013,0.35,Japan
JPN,CPI,TOT,AGRWTH,A,2014,2.733333,Japan
JPN,CPI,TOT,AGRWTH,A,2015,0.8,Japan
JPN,CPI,TOT,AGRWTH,A,2016,-0.1333333,Japan
JPN,CPI,TOT,AGRWTH,A,2017,0.475,Japan
JPN,CPI,TOT,AGRWTH,A,2018,0.9916667,Japan
JPN,CPI,TOT,AGRWTH,A,2019,0.475,Japan
JPN,CPI,TOT,AGRWTH,A,2020,-0.01666667,Japan
JPN,CPI,TOT,AGRWTH,A,2021,-0.25,Japan
KOR,CPI,TOT,AGRWTH,A,1953,52.51191,Korea
KOR,CPI,TOT,AGRWTH,A,1954,37.12742,Korea
KOR,CPI,TOT,AGRWTH,A,1955,68.3052,Korea
KOR,CPI,TOT,AGRWTH,A,1956,22.98934,Korea
KOR,CPI,TOT,AGRWTH,A,1957,23.11076,Korea
KOR,CPI,TOT,AGRWTH,A,1958,-3.481539,Korea
KOR,CPI,TOT,AGRWTH,A,1959,3.179371,Korea
KOR,CPI,TOT,AGRWTH,A,1960,7.965573,Korea
KOR,CPI,TOT,AGRWTH,A,1961,8.195644,Korea
KOR,CPI,TOT,AGRWTH,A,1962,6.618312,Korea
KOR,CPI,TOT,AGRWTH,A,1963,20.69164,Korea
KOR,CPI,TOT,AGRWTH,A,1964,29.46282,Korea
KOR,CPI,TOT,AGRWTH,A,1965,13.5482,Korea
KOR,CPI,TOT,AGRWTH,A,1966,11.26139,Korea
KOR,CPI,TOT,AGRWTH,A,1967,10.88244,Korea
KOR,CPI,TOT,AGRWTH,A,1968,10.77182,Korea
KOR,CPI,TOT,AGRWTH,A,1969,12.38956,Korea
KOR,CPI,TOT,AGRWTH,A,1970,15.95034,Korea
KOR,CPI,TOT,AGRWTH,A,1971,13.51171,Korea
KOR,CPI,TOT,AGRWTH,A,1972,11.68898,Korea
KOR,CPI,TOT,AGRWTH,A,1973,3.221026,Korea
KOR,CPI,TOT,AGRWTH,A,1974,24.3042,Korea
KOR,CPI,TOT,AGRWTH,A,1975,25.24926,Korea
KOR,CPI,TOT,AGRWTH,A,1976,15.32731,Korea
KOR,CPI,TOT,AGRWTH,A,1977,10.09667,Korea
KOR,CPI,TOT,AGRWTH,A,1978,14.46028,Korea
KOR,CPI,TOT,AGRWTH,A,1979,18.32349,Korea
KOR,CPI,TOT,AGRWTH,A,1980,28.6976,Korea
KOR,CPI,TOT,AGRWTH,A,1981,21.35165,Korea
KOR,CPI,TOT,AGRWTH,A,1982,7.190846,Korea
KOR,CPI,TOT,AGRWTH,A,1983,3.420608,Korea
KOR,CPI,TOT,AGRWTH,A,1984,2.273957,Korea
KOR,CPI,TOT,AGRWTH,A,1985,2.45911,Korea
KOR,CPI,TOT,AGRWTH,A,1986,2.74998,Korea
KOR,CPI,TOT,AGRWTH,A,1987,3.04966,Korea
KOR,CPI,TOT,AGRWTH,A,1988,7.146101,Korea
KOR,CPI,TOT,AGRWTH,A,1989,5.70016,Korea
KOR,CPI,TOT,AGRWTH,A,1990,8.573277,Korea
KOR,CPI,TOT,AGRWTH,A,1991,9.33279,Korea
KOR,CPI,TOT,AGRWTH,A,1992,6.213282,Korea
KOR,CPI,TOT,AGRWTH,A,1993,4.800997,Korea
KOR,CPI,TOT,AGRWTH,A,1994,6.26586,Korea
KOR,CPI,TOT,AGRWTH,A,1995,4.480741,Korea
KOR,CPI,TOT,AGRWTH,A,1996,4.924543,Korea
KOR,CPI,TOT,AGRWTH,A,1997,4.438932,Korea
KOR,CPI,TOT,AGRWTH,A,1998,7.51358,Korea
KOR,CPI,TOT,AGRWTH,A,1999,0.8129572,Korea
KOR,CPI,TOT,AGRWTH,A,2000,2.259166,Korea
KOR,CPI,TOT,AGRWTH,A,2001,4.066576,Korea
KOR,CPI,TOT,AGRWTH,A,2002,2.762262,Korea
KOR,CPI,TOT,AGRWTH,A,2003,3.514874,Korea
KOR,CPI,TOT,AGRWTH,A,2004,3.590663,Korea
KOR,CPI,TOT,AGRWTH,A,2005,2.753792,Korea
KOR,CPI,TOT,AGRWTH,A,2006,2.24234,Korea
KOR,CPI,TOT,AGRWTH,A,2007,2.534574,Korea
KOR,CPI,TOT,AGRWTH,A,2008,4.673897,Korea
KOR,CPI,TOT,AGRWTH,A,2009,2.756496,Korea
KOR,CPI,TOT,AGRWTH,A,2010,2.939286,Korea
KOR,CPI,TOT,AGRWTH,A,2011,4.025965,Korea
KOR,CPI,TOT,AGRWTH,A,2012,2.187071,Korea
KOR,CPI,TOT,AGRWTH,A,2013,1.301347,Korea
KOR,CPI,TOT,AGRWTH,A,2014,1.274774,Korea
KOR,CPI,TOT,AGRWTH,A,2015,0.7063318,Korea
KOR,CPI,TOT,AGRWTH,A,2016,0.9716858,Korea
KOR,CPI,TOT,AGRWTH,A,2017,1.944332,Korea
KOR,CPI,TOT,AGRWTH,A,2018,1.475839,Korea
KOR,CPI,TOT,AGRWTH,A,2019,0.3830003,Korea
KOR,CPI,TOT,AGRWTH,A,2020,0.537288,Korea
KOR,CPI,TOT,AGRWTH,A,2021,2.498333,Korea
LUX,CPI,TOT,AGRWTH,A,1956,0.5754043,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1957,4.623287,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1958,0.6515704,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1959,0.3868793,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1960,0.4496197,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1961,0.4824281,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1962,0.8959569,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1963,2.876323,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1964,3.096375,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1965,3.333687,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1966,3.331667,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1967,2.166164,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1968,2.62543,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1969,2.294439,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1970,4.639342,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1971,4.672219,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1972,5.225689,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1973,6.068099,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1974,9.540651,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1975,10.71768,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1976,9.797338,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1977,6.705498,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1978,3.094658,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1979,4.546524,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1980,6.299902,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1981,8.07295,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1982,9.35705,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1983,8.669271,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1984,6.435856,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1985,4.093587,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1986,0.294565,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1987,-0.05666491,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1988,1.436591,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1989,3.370963,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1990,3.253765,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1991,3.118359,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1992,3.154169,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1993,3.588104,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1994,2.19476,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1995,1.867698,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1996,1.183861,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1997,1.367511,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1998,0.9585662,Luxembourg
LUX,CPI,TOT,AGRWTH,A,1999,1.025194,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2000,3.150768,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2001,2.663822,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2002,2.074089,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2003,2.04984,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2004,2.225681,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2005,2.487693,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2006,2.666315,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2007,2.312459,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2008,3.40188,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2009,0.368042,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2010,2.273679,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2011,3.410683,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2012,2.662842,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2013,1.73404,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2014,0.628544,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2015,0.4747432,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2016,0.2908333,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2017,1.7308,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2018,1.528195,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2019,1.743321,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2020,0.8199573,Luxembourg
LUX,CPI,TOT,AGRWTH,A,2021,2.52692,Luxembourg
MEX,CPI,TOT,AGRWTH,A,1969,13.82684,Mexico
MEX,CPI,TOT,AGRWTH,A,1970,5.003397,Mexico
MEX,CPI,TOT,AGRWTH,A,1971,5.469021,Mexico
MEX,CPI,TOT,AGRWTH,A,1972,4.943688,Mexico
MEX,CPI,TOT,AGRWTH,A,1973,12.08194,Mexico
MEX,CPI,TOT,AGRWTH,A,1974,23.78403,Mexico
MEX,CPI,TOT,AGRWTH,A,1975,14.94453,Mexico
MEX,CPI,TOT,AGRWTH,A,1976,15.82472,Mexico
MEX,CPI,TOT,AGRWTH,A,1977,29.06413,Mexico
MEX,CPI,TOT,AGRWTH,A,1978,17.45729,Mexico
MEX,CPI,TOT,AGRWTH,A,1979,18.19125,Mexico
MEX,CPI,TOT,AGRWTH,A,1980,26.35165,Mexico
MEX,CPI,TOT,AGRWTH,A,1981,27.93376,Mexico
MEX,CPI,TOT,AGRWTH,A,1982,58.91343,Mexico
MEX,CPI,TOT,AGRWTH,A,1983,101.8749,Mexico
MEX,CPI,TOT,AGRWTH,A,1984,65.44881,Mexico
MEX,CPI,TOT,AGRWTH,A,1985,57.74845,Mexico
MEX,CPI,TOT,AGRWTH,A,1986,86.23331,Mexico
MEX,CPI,TOT,AGRWTH,A,1987,131.8274,Mexico
MEX,CPI,TOT,AGRWTH,A,1988,114.1622,Mexico
MEX,CPI,TOT,AGRWTH,A,1989,20.00788,Mexico
MEX,CPI,TOT,AGRWTH,A,1990,26.65167,Mexico
MEX,CPI,TOT,AGRWTH,A,1991,22.66236,Mexico
MEX,CPI,TOT,AGRWTH,A,1992,15.5079,Mexico
MEX,CPI,TOT,AGRWTH,A,1993,9.75146,Mexico
MEX,CPI,TOT,AGRWTH,A,1994,6.965813,Mexico
MEX,CPI,TOT,AGRWTH,A,1995,34.99926,Mexico
MEX,CPI,TOT,AGRWTH,A,1996,34.37838,Mexico
MEX,CPI,TOT,AGRWTH,A,1997,20.62563,Mexico
MEX,CPI,TOT,AGRWTH,A,1998,15.92839,Mexico
MEX,CPI,TOT,AGRWTH,A,1999,16.58562,Mexico
MEX,CPI,TOT,AGRWTH,A,2000,9.49156,Mexico
MEX,CPI,TOT,AGRWTH,A,2001,6.367737,Mexico
MEX,CPI,TOT,AGRWTH,A,2002,5.030733,Mexico
MEX,CPI,TOT,AGRWTH,A,2003,4.546898,Mexico
MEX,CPI,TOT,AGRWTH,A,2004,4.688407,Mexico
MEX,CPI,TOT,AGRWTH,A,2005,3.988061,Mexico
MEX,CPI,TOT,AGRWTH,A,2006,3.629463,Mexico
MEX,CPI,TOT,AGRWTH,A,2007,3.96685,Mexico
MEX,CPI,TOT,AGRWTH,A,2008,5.124982,Mexico
MEX,CPI,TOT,AGRWTH,A,2009,5.297357,Mexico
MEX,CPI,TOT,AGRWTH,A,2010,4.156728,Mexico
MEX,CPI,TOT,AGRWTH,A,2011,3.40738,Mexico
MEX,CPI,TOT,AGRWTH,A,2012,4.111508,Mexico
MEX,CPI,TOT,AGRWTH,A,2013,3.80639,Mexico
MEX,CPI,TOT,AGRWTH,A,2014,4.018617,Mexico
MEX,CPI,TOT,AGRWTH,A,2015,2.720641,Mexico
MEX,CPI,TOT,AGRWTH,A,2016,2.821708,Mexico
MEX,CPI,TOT,AGRWTH,A,2017,6.041456,Mexico
MEX,CPI,TOT,AGRWTH,A,2018,4.899351,Mexico
MEX,CPI,TOT,AGRWTH,A,2019,3.635961,Mexico
MEX,CPI,TOT,AGRWTH,A,2020,3.396834,Mexico
MEX,CPI,TOT,AGRWTH,A,2021,5.689209,Mexico
NLD,CPI,TOT,AGRWTH,A,1961,0.5668608,Netherlands
NLD,CPI,TOT,AGRWTH,A,1962,2.431118,Netherlands
NLD,CPI,TOT,AGRWTH,A,1963,3.243671,Netherlands
NLD,CPI,TOT,AGRWTH,A,1964,5.823755,Netherlands
NLD,CPI,TOT,AGRWTH,A,1965,3.908038,Netherlands
NLD,CPI,TOT,AGRWTH,A,1966,5.762141,Netherlands
NLD,CPI,TOT,AGRWTH,A,1967,3.455331,Netherlands
NLD,CPI,TOT,AGRWTH,A,1968,3.720794,Netherlands
NLD,CPI,TOT,AGRWTH,A,1969,7.421792,Netherlands
NLD,CPI,TOT,AGRWTH,A,1970,3.668919,Netherlands
NLD,CPI,TOT,AGRWTH,A,1971,7.477687,Netherlands
NLD,CPI,TOT,AGRWTH,A,1972,7.802798,Netherlands
NLD,CPI,TOT,AGRWTH,A,1973,8.022207,Netherlands
NLD,CPI,TOT,AGRWTH,A,1974,9.591417,Netherlands
NLD,CPI,TOT,AGRWTH,A,1975,10.21748,Netherlands
NLD,CPI,TOT,AGRWTH,A,1976,8.830647,Netherlands
NLD,CPI,TOT,AGRWTH,A,1977,6.399296,Netherlands
NLD,CPI,TOT,AGRWTH,A,1978,4.112017,Netherlands
NLD,CPI,TOT,AGRWTH,A,1979,4.199296,Netherlands
NLD,CPI,TOT,AGRWTH,A,1980,6.513452,Netherlands
NLD,CPI,TOT,AGRWTH,A,1981,6.73893,Netherlands
NLD,CPI,TOT,AGRWTH,A,1982,5.911094,Netherlands
NLD,CPI,TOT,AGRWTH,A,1983,2.740841,Netherlands
NLD,CPI,TOT,AGRWTH,A,1984,3.301638,Netherlands
NLD,CPI,TOT,AGRWTH,A,1985,2.258587,Netherlands
NLD,CPI,TOT,AGRWTH,A,1986,0.08334722,Netherlands
NLD,CPI,TOT,AGRWTH,A,1987,-0.6912059,Netherlands
NLD,CPI,TOT,AGRWTH,A,1988,0.7379455,Netherlands
NLD,CPI,TOT,AGRWTH,A,1989,1.082161,Netherlands
NLD,CPI,TOT,AGRWTH,A,1990,2.454089,Netherlands
NLD,CPI,TOT,AGRWTH,A,1991,3.158203,Netherlands
NLD,CPI,TOT,AGRWTH,A,1992,3.183581,Netherlands
NLD,CPI,TOT,AGRWTH,A,1993,2.584182,Netherlands
NLD,CPI,TOT,AGRWTH,A,1994,2.801527,Netherlands
NLD,CPI,TOT,AGRWTH,A,1995,1.92322,Netherlands
NLD,CPI,TOT,AGRWTH,A,1996,1.949368,Netherlands
NLD,CPI,TOT,AGRWTH,A,1997,2.109246,Netherlands
NLD,CPI,TOT,AGRWTH,A,1998,1.959136,Netherlands
NLD,CPI,TOT,AGRWTH,A,1999,2.157179,Netherlands
NLD,CPI,TOT,AGRWTH,A,2000,2.360522,Netherlands
NLD,CPI,TOT,AGRWTH,A,2001,4.155841,Netherlands
NLD,CPI,TOT,AGRWTH,A,2002,3.287531,Netherlands
NLD,CPI,TOT,AGRWTH,A,2003,2.091998,Netherlands
NLD,CPI,TOT,AGRWTH,A,2004,1.263647,Netherlands
NLD,CPI,TOT,AGRWTH,A,2005,1.68813,Netherlands
NLD,CPI,TOT,AGRWTH,A,2006,1.101501,Netherlands
NLD,CPI,TOT,AGRWTH,A,2007,1.613859,Netherlands
NLD,CPI,TOT,AGRWTH,A,2008,2.486502,Netherlands
NLD,CPI,TOT,AGRWTH,A,2009,1.189777,Netherlands
NLD,CPI,TOT,AGRWTH,A,2010,1.275306,Netherlands
NLD,CPI,TOT,AGRWTH,A,2011,2.34107,Netherlands
NLD,CPI,TOT,AGRWTH,A,2012,2.455548,Netherlands
NLD,CPI,TOT,AGRWTH,A,2013,2.506899,Netherlands
NLD,CPI,TOT,AGRWTH,A,2014,0.9760351,Netherlands
NLD,CPI,TOT,AGRWTH,A,2015,0.6002482,Netherlands
NLD,CPI,TOT,AGRWTH,A,2016,0.3166667,Netherlands
NLD,CPI,TOT,AGRWTH,A,2017,1.381459,Netherlands
NLD,CPI,TOT,AGRWTH,A,2018,1.703498,Netherlands
NLD,CPI,TOT,AGRWTH,A,2019,2.633699,Netherlands
NLD,CPI,TOT,AGRWTH,A,2020,1.27246,Netherlands
NLD,CPI,TOT,AGRWTH,A,2021,2.67572,Netherlands
POL,CPI,TOT,AGRWTH,A,1990,812.15,Poland
POL,CPI,TOT,AGRWTH,A,1991,71.56667,Poland
POL,CPI,TOT,AGRWTH,A,1992,42.85,Poland
POL,CPI,TOT,AGRWTH,A,1993,35.475,Poland
POL,CPI,TOT,AGRWTH,A,1994,32.19167,Poland
POL,CPI,TOT,AGRWTH,A,1995,28.125,Poland
POL,CPI,TOT,AGRWTH,A,1996,19.90833,Poland
POL,CPI,TOT,AGRWTH,A,1997,14.95,Poland
POL,CPI,TOT,AGRWTH,A,1998,11.86667,Poland
POL,CPI,TOT,AGRWTH,A,1999,7.258333,Poland
POL,CPI,TOT,AGRWTH,A,2000,10.09167,Poland
POL,CPI,TOT,AGRWTH,A,2001,5.475,Poland
POL,CPI,TOT,AGRWTH,A,2002,1.941667,Poland
POL,CPI,TOT,AGRWTH,A,2003,0.8416666,Poland
POL,CPI,TOT,AGRWTH,A,2004,3.491667,Poland
POL,CPI,TOT,AGRWTH,A,2005,2.133333,Poland
POL,CPI,TOT,AGRWTH,A,2006,1.033333,Poland
POL,CPI,TOT,AGRWTH,A,2007,2.491667,Poland
POL,CPI,TOT,AGRWTH,A,2008,4.216667,Poland
POL,CPI,TOT,AGRWTH,A,2009,3.45,Poland
POL,CPI,TOT,AGRWTH,A,2010,2.583333,Poland
POL,CPI,TOT,AGRWTH,A,2011,4.266667,Poland
POL,CPI,TOT,AGRWTH,A,2012,3.7,Poland
POL,CPI,TOT,AGRWTH,A,2013,0.9,Poland
POL,CPI,TOT,AGRWTH,A,2014,-0.025,Poland
POL,CPI,TOT,AGRWTH,A,2015,-0.9333333,Poland
POL,CPI,TOT,AGRWTH,A,2016,-0.5833333,Poland
POL,CPI,TOT,AGRWTH,A,2017,1.975,Poland
POL,CPI,TOT,AGRWTH,A,2018,1.666667,Poland
POL,CPI,TOT,AGRWTH,A,2019,2.308333,Poland
POL,CPI,TOT,AGRWTH,A,2020,3.4,Poland
POL,CPI,TOT,AGRWTH,A,2021,5.1,Poland
PRT,CPI,TOT,AGRWTH,A,1956,3.199472,Portugal
PRT,CPI,TOT,AGRWTH,A,1957,1.422293,Portugal
PRT,CPI,TOT,AGRWTH,A,1958,1.599307,Portugal
PRT,CPI,TOT,AGRWTH,A,1959,1.046836,Portugal
PRT,CPI,TOT,AGRWTH,A,1960,3.046581,Portugal
PRT,CPI,TOT,AGRWTH,A,1961,1.549002,Portugal
PRT,CPI,TOT,AGRWTH,A,1962,2.662071,Portugal
PRT,CPI,TOT,AGRWTH,A,1963,2.021573,Portugal
PRT,CPI,TOT,AGRWTH,A,1964,3.444896,Portugal
PRT,CPI,TOT,AGRWTH,A,1965,3.424936,Portugal
PRT,CPI,TOT,AGRWTH,A,1966,5.039267,Portugal
PRT,CPI,TOT,AGRWTH,A,1967,5.52648,Portugal
PRT,CPI,TOT,AGRWTH,A,1968,6.08136,Portugal
PRT,CPI,TOT,AGRWTH,A,1969,8.782768,Portugal
PRT,CPI,TOT,AGRWTH,A,1970,6.380148,Portugal
PRT,CPI,TOT,AGRWTH,A,1971,11.9469,Portugal
PRT,CPI,TOT,AGRWTH,A,1972,10.66334,Portugal
PRT,CPI,TOT,AGRWTH,A,1973,12.97461,Portugal
PRT,CPI,TOT,AGRWTH,A,1974,25.08278,Portugal
PRT,CPI,TOT,AGRWTH,A,1975,15.27169,Portugal
PRT,CPI,TOT,AGRWTH,A,1976,21.1419,Portugal
PRT,CPI,TOT,AGRWTH,A,1977,31.01675,Portugal
PRT,CPI,TOT,AGRWTH,A,1978,21.03877,Portugal
PRT,CPI,TOT,AGRWTH,A,1979,21.89923,Portugal
PRT,CPI,TOT,AGRWTH,A,1980,15.86748,Portugal
PRT,CPI,TOT,AGRWTH,A,1981,19.04041,Portugal
PRT,CPI,TOT,AGRWTH,A,1982,21.67928,Portugal
PRT,CPI,TOT,AGRWTH,A,1983,24.00276,Portugal
PRT,CPI,TOT,AGRWTH,A,1984,28.38464,Portugal
PRT,CPI,TOT,AGRWTH,A,1985,19.46141,Portugal
PRT,CPI,TOT,AGRWTH,A,1986,12.33133,Portugal
PRT,CPI,TOT,AGRWTH,A,1987,9.634831,Portugal
PRT,CPI,TOT,AGRWTH,A,1988,10.10163,Portugal
PRT,CPI,TOT,AGRWTH,A,1989,12.6863,Portugal
PRT,CPI,TOT,AGRWTH,A,1990,13.63057,Portugal
PRT,CPI,TOT,AGRWTH,A,1991,11.84948,Portugal
PRT,CPI,TOT,AGRWTH,A,1992,9.55926,Portugal
PRT,CPI,TOT,AGRWTH,A,1993,6.78378,Portugal
PRT,CPI,TOT,AGRWTH,A,1994,5.42044,Portugal
PRT,CPI,TOT,AGRWTH,A,1995,4.222816,Portugal
PRT,CPI,TOT,AGRWTH,A,1996,3.068977,Portugal
PRT,CPI,TOT,AGRWTH,A,1997,2.336863,Portugal
PRT,CPI,TOT,AGRWTH,A,1998,2.572752,Portugal
PRT,CPI,TOT,AGRWTH,A,1999,2.340095,Portugal
PRT,CPI,TOT,AGRWTH,A,2000,2.85303,Portugal
PRT,CPI,TOT,AGRWTH,A,2001,4.369903,Portugal
PRT,CPI,TOT,AGRWTH,A,2002,3.600347,Portugal
PRT,CPI,TOT,AGRWTH,A,2003,3.218991,Portugal
PRT,CPI,TOT,AGRWTH,A,2004,2.365362,Portugal
PRT,CPI,TOT,AGRWTH,A,2005,2.277164,Portugal
PRT,CPI,TOT,AGRWTH,A,2006,3.107666,Portugal
PRT,CPI,TOT,AGRWTH,A,2007,2.453965,Portugal
PRT,CPI,TOT,AGRWTH,A,2008,2.588506,Portugal
PRT,CPI,TOT,AGRWTH,A,2009,-0.83553,Portugal
PRT,CPI,TOT,AGRWTH,A,2010,1.402573,Portugal
PRT,CPI,TOT,AGRWTH,A,2011,3.653011,Portugal
PRT,CPI,TOT,AGRWTH,A,2012,2.773339,Portugal
PRT,CPI,TOT,AGRWTH,A,2013,0.2744167,Portugal
PRT,CPI,TOT,AGRWTH,A,2014,-0.2781534,Portugal
PRT,CPI,TOT,AGRWTH,A,2015,0.4879386,Portugal
PRT,CPI,TOT,AGRWTH,A,2016,0.6073971,Portugal
PRT,CPI,TOT,AGRWTH,A,2017,1.368614,Portugal
PRT,CPI,TOT,AGRWTH,A,2018,0.9937157,Portugal
PRT,CPI,TOT,AGRWTH,A,2019,0.3381784,Portugal
PRT,CPI,TOT,AGRWTH,A,2020,-0.01243833,Portugal
PRT,CPI,TOT,AGRWTH,A,2021,1.265657,Portugal
SVK,CPI,TOT,AGRWTH,A,1992,9.893497,Slovakia
SVK,CPI,TOT,AGRWTH,A,1993,23.28703,Slovakia
SVK,CPI,TOT,AGRWTH,A,1994,13.41552,Slovakia
SVK,CPI,TOT,AGRWTH,A,1995,9.841098,Slovakia
SVK,CPI,TOT,AGRWTH,A,1996,5.775833,Slovakia
SVK,CPI,TOT,AGRWTH,A,1997,6.141988,Slovakia
SVK,CPI,TOT,AGRWTH,A,1998,6.665648,Slovakia
SVK,CPI,TOT,AGRWTH,A,1999,10.57045,Slovakia
SVK,CPI,TOT,AGRWTH,A,2000,12.03578,Slovakia
SVK,CPI,TOT,AGRWTH,A,2001,7.329631,Slovakia
SVK,CPI,TOT,AGRWTH,A,2002,3.127133,Slovakia
SVK,CPI,TOT,AGRWTH,A,2003,8.554143,Slovakia
SVK,CPI,TOT,AGRWTH,A,2004,7.548501,Slovakia
SVK,CPI,TOT,AGRWTH,A,2005,2.709085,Slovakia
SVK,CPI,TOT,AGRWTH,A,2006,4.483331,Slovakia
SVK,CPI,TOT,AGRWTH,A,2007,2.756724,Slovakia
SVK,CPI,TOT,AGRWTH,A,2008,4.59818,Slovakia
SVK,CPI,TOT,AGRWTH,A,2009,1.615105,Slovakia
SVK,CPI,TOT,AGRWTH,A,2010,0.9570181,Slovakia
SVK,CPI,TOT,AGRWTH,A,2011,3.919286,Slovakia
SVK,CPI,TOT,AGRWTH,A,2012,3.606103,Slovakia
SVK,CPI,TOT,AGRWTH,A,2013,1.400474,Slovakia
SVK,CPI,TOT,AGRWTH,A,2014,-0.07616533,Slovakia
SVK,CPI,TOT,AGRWTH,A,2015,-0.3252198,Slovakia
SVK,CPI,TOT,AGRWTH,A,2016,-0.5200102,Slovakia
SVK,CPI,TOT,AGRWTH,A,2017,1.311946,Slovakia
SVK,CPI,TOT,AGRWTH,A,2018,2.514037,Slovakia
SVK,CPI,TOT,AGRWTH,A,2019,2.664561,Slovakia
SVK,CPI,TOT,AGRWTH,A,2020,1.936941,Slovakia
SVK,CPI,TOT,AGRWTH,A,2021,3.149606,Slovakia
ESP,CPI,TOT,AGRWTH,A,1956,5.852656,Spain
ESP,CPI,TOT,AGRWTH,A,1957,10.77246,Spain
ESP,CPI,TOT,AGRWTH,A,1958,13.37895,Spain
ESP,CPI,TOT,AGRWTH,A,1959,7.309779,Spain
ESP,CPI,TOT,AGRWTH,A,1960,1.17776,Spain
ESP,CPI,TOT,AGRWTH,A,1961,0.809258,Spain
ESP,CPI,TOT,AGRWTH,A,1962,5.706482,Spain
ESP,CPI,TOT,AGRWTH,A,1963,8.743695,Spain
ESP,CPI,TOT,AGRWTH,A,1964,6.97925,Spain
ESP,CPI,TOT,AGRWTH,A,1965,13.21413,Spain
ESP,CPI,TOT,AGRWTH,A,1966,6.240364,Spain
ESP,CPI,TOT,AGRWTH,A,1967,6.391636,Spain
